time,algoritimo,server,carId, CoordX, CoordY, idObj,SizeObj,obDetect,prioridadeVideo,deadline,coordObjX,coordObjY,
62947,2,server2,23,779.8,1020.64,180,1.33187,1,2,159079,956282,778529,
85324,2,server2,24,895709,779.8,180,1.33187,1,2,181456,956282,778529,
65.18,2,server2,27,776.6,1018.36,180,1.33187,1,2,161312,956282,778529,
95241,2,server2,28,1014.17,779.8,180,1.33187,1,2,191373,956282,778529,
57768,2,server2,29,1255.19,770.2,180,1.33187,1,2,153.9,956282,778529,
25164,2,server2,3,779.8,1290.49,181,1.55245,2,2,146.32,555027,1208.4,
25163,2,server2,11,779.8,1377.47,181,1.55245,2,2,146319,555027,1208.4,
27122,2,server2,15,779.8,1407.07,181,1.55245,2,2,148278,555027,1208.4,
34614,2,server2,23,779.8,1407.04,181,1.55245,2,2,155.77,555027,1208.4,
66264,2,server2,0,903297,779.8,182,1.30117,2,2,176426,1063.15,729801,
25166,2,server2,1,1250.09,770.2,182,1.30117,2,2,135328,1063.15,729801,
77265,2,server2,2,770.2,763599,182,1.30117,2,2,187427,1063.15,729801,
103967,2,server2,4,1201.86,779.8,182,1.30117,2,2,214129,1063.15,729801,
88597,2,server2,6,773.4,763599,182,1.30117,2,2,198759,1063.15,729801,
63332,2,server2,8,865908,776.6,182,1.30117,2,2,173494,1063.15,729801,
25588,2,server2,9,1359.79,770.2,182,1.30117,2,2,135.75,1063.15,729801,
92096,2,server2,12,1104.08,779.8,182,1.30117,2,2,202258,1063.15,729801,
30.72,2,server2,13,1359.41,770.2,182,1.30117,2,2,140882,1063.15,729801,
76394,2,server2,16,860763,776.6,182,1.30117,2,2,186556,1063.15,729801,
99052,2,server2,20,983173,779.8,182,1.30117,2,2,209214,1063.15,729801,
101.66,2,server2,21,1360.02,770.2,182,1.30117,2,2,211822,1063.15,729801,
79364,2,server2,23,779.8,828287,182,1.30117,2,2,189526,1063.15,729801,
85324,2,server2,24,895709,779.8,182,1.30117,2,2,195486,1063.15,729801,
82219,2,server2,27,776.6,817933,182,1.30117,2,2,192381,1063.15,729801,
95241,2,server2,28,1014.17,779.8,182,1.30117,2,2,205403,1063.15,729801,
25165,2,server2,3,779.8,1290.49,183,0.758839,2,1,108329,953156,1461.19,
25168,2,server2,11,779.8,1377.47,183,0.758839,2,1,108332,953156,1461.19,
25234,2,server2,19,779.8,1481.48,183,0.758839,2,1,108398,953156,1461.19,
25336,2,server2,23,779.8,1514.41,183,0.758839,2,1,108.5,953156,1461.19,
27262,2,server2,27,779.8,1519.87,183,0.758839,2,1,110426,953156,1461.19,
25234,2,server2,19,779.8,1481.48,184,1.75458,0,1,108398,716028,1685.73,
25336,2,server2,23,779.8,1514.41,184,1.75458,0,1,108.5,716028,1685.73,
27262,2,server2,27,779.8,1519.87,184,1.75458,0,1,110426,716028,1685.73,
25337,2,server2,3,779.8,1288.08,185,0.573109,2,1,83673,634.72,1222.87,
25523,2,server2,3,779.8,1285.66,185,0.685978,2,1,84043,904058,1427.29,
25401,2,server2,11,779.8,1374.86,185,0.573109,2,1,83737,634.72,1222.87,
25526,2,server2,11,779.8,1372.24,185,0.685978,2,1,84046,904058,1427.29,
25339,2,server2,15,779.8,1430.15,185,0.573109,2,1,83675,634.72,1222.87,
25533,2,server2,15,779.8,1427.59,185,0.685978,2,1,84053,904058,1427.29,
25344,2,server2,19,779.8,1478.97,185,0.573109,2,1,83.68,634.72,1222.87,
25524,2,server2,19,779.8,1476.4,185,0.685978,2,1,84044,904058,1427.29,
27262,2,server2,27,779.8,1519.87,185,0.685978,2,1,85782,904058,1427.29,
25528,2,server2,5,1288.03,770.2,186,1.97129,1,1,104051,1573.97,781752,
25538,2,server2,13,1450.18,770.2,186,1.97129,1,1,104061,1573.97,781752,
25574,2,server2,21,1514.15,770.2,186,1.97129,1,1,104097,1573.97,781752,
30163,2,server2,29,1518.59,770.2,186,1.97129,1,1,108686,1573.97,781752,
25727,2,server2,1,1242.33,770.2,187,0.69853,2,2,145453,1386.82,639649,
103967,2,server2,4,1201.86,779.8,187,0.69853,2,2,223693,1386.82,639649,
25732,2,server2,5,1286.68,770.2,187,0.69853,2,2,145458,1386.82,639649,
86.18,2,server2,8,1122.5,779.8,187,0.69853,2,2,205906,1386.82,639649,
25728,2,server2,9,1357.43,770.2,187,0.69853,2,2,145454,1386.82,639649,
25766,2,server2,21,1514.15,770.2,187,0.69853,2,2,145492,1386.82,639649,
25766,2,server2,21,1514.15,770.2,188,1.1501,2,2,145501,1701.35,560093,
30163,2,server2,29,1518.59,770.2,188,1.1501,2,2,149898,1701.35,560093,
75824,2,server2,0,984177,779.8,189,0.965375,2,2,179868,1188.01,999516,
26063,2,server2,1,1239.75,770.2,189,0.965375,2,2,130107,1188.01,999516,
103967,2,server2,4,1201.86,779.8,189,0.965375,2,2,208011,1188.01,999516,
26045,2,server2,5,1281.26,770.2,189,0.965375,2,2,130089,1188.01,999516,
76569,2,server2,8,987642,776.6,189,0.965375,2,2,180613,1188.01,999516,
26058,2,server2,9,1355.07,770.2,189,0.965375,2,2,130102,1188.01,999516,
92096,2,server2,12,1104.08,779.8,189,0.965375,2,2,196.14,1188.01,999516,
93391,2,server2,16,988606,776.6,189,0.965375,2,2,197435,1188.01,999516,
101441,2,server2,20,984426,779.8,189,0.965375,2,2,205485,1188.01,999516,
85751,2,server2,21,1380.19,770.2,189,0.965375,2,2,189795,1188.01,999516,
98199,2,server2,24,984975,779.8,189,0.965375,2,2,202243,1188.01,999516,
95241,2,server2,28,1014.17,779.8,189,0.965375,2,2,199285,1188.01,999516,
26116,2,server2,15,779.8,1419.89,190,0.507385,2,2,163231,636878,1651.61,
26189,2,server2,23,779.8,1512.93,190,0.507385,2,2,163304,636878,1651.61,
27262,2,server2,27,779.8,1519.87,190,0.507385,2,2,164377,636878,1651.61,
26128,2,server2,11,779.8,1365.69,191,1.79119,1,2,136248,1056.56,1286.13,
27629,2,server2,15,779.8,1400.65,191,1.79119,1,2,137749,1056.56,1286.13,
30.62,2,server2,19,779.8,1401.61,191,1.79119,1,2,140.74,1056.56,1286.13,
35033,2,server2,23,779.8,1401.46,191,1.79119,1,2,145153,1056.56,1286.13,
26128,2,server2,11,779.8,1365.69,192,1.97114,2,2,136254,555179,1234.19,
26126,2,server2,15,779.8,1419.89,192,1.97114,2,2,136252,555179,1234.19,
28512,2,server2,19,779.8,1432.71,192,1.97114,2,2,138638,555179,1234.19,
32814,2,server2,23,779.8,1432.16,192,1.97114,2,2,142.94,555179,1234.19,
26131,2,server2,3,779.8,1278.4,193,1.76552,2,2,119258,959054,1406.1,
26128,2,server2,11,779.8,1365.69,193,1.76552,2,2,119255,959054,1406.1,
26127,2,server2,19,779.8,1468.2,193,1.76552,2,2,119254,959054,1406.1,
26189,2,server2,23,779.8,1512.93,193,1.76552,2,2,119316,959054,1406.1,
27262,2,server2,27,779.8,1519.87,193,1.76552,2,2,120389,959054,1406.1,
26131,2,server2,3,779.8,1278.4,194,0.400083,2,1,93259,557379,1464.79,
26132,2,server2,15,779.8,1419.89,194,0.400083,2,1,93.26,557379,1464.79,
26137,2,server2,19,779.8,1468.2,194,0.400083,2,1,93265,557379,1464.79,
26189,2,server2,23,779.8,1512.93,194,0.400083,2,1,93317,557379,1464.79,
27262,2,server2,27,779.8,1519.87,194,0.400083,2,1,94.39,557379,1464.79,
26131,2,server2,3,779.8,1278.4,195,0.411881,2,1,93.26,765028,1174.83,
26132,2,server2,15,779.8,1419.89,195,0.411881,2,1,93261,765028,1174.83,
26137,2,server2,19,779.8,1468.2,195,0.411881,2,1,93266,765028,1174.83,
30216,2,server2,23,779.8,1468.44,195,0.411881,2,1,97345,765028,1174.83,
66264,2,server2,0,903297,779.8,197,0.641217,2,1,140.41,1172.49,725.75,
26147,2,server2,1,1238.45,770.2,197,0.641217,2,1,100293,1172.49,725.75,
26158,2,server2,5,1281.26,770.2,197,0.641217,2,1,100304,1172.49,725.75,
67989,2,server2,8,877416,776.6,197,0.641217,2,1,142135,1172.49,725.75,
26148,2,server2,9,1355.07,770.2,197,0.641217,2,1,100294,1172.49,725.75,
26197,2,server2,1,1237.16,770.2,198,0.543476,2,2,116389,1413.65,755.64,
26198,2,server2,5,1279.91,770.2,198,0.543476,2,2,116.39,1413.65,755.64,
86178,2,server2,8,1115.92,779.8,198,0.543476,2,2,176.37,1413.65,755.64,
26218,2,server2,9,1355.07,770.2,198,0.543476,2,2,116.41,1413.65,755.64,
26216,2,server2,21,1514.15,770.2,198,0.543476,2,2,116408,1413.65,755.64,
26259,2,server2,23,779.8,1512.93,199,0.522925,2,2,163481,729903,1716.1,
27262,2,server2,27,779.8,1519.87,199,0.522925,2,2,164484,729903,1716.1,
66264,2,server2,0,903297,779.8,200,0.41644,1,2,185496,973644,622031,
66264,2,server2,0,903297,779.8,200,1.37821,2,2,183543,987114,945647,
26.73,2,server2,1,1229.39,770.2,200,1.37821,2,2,144009,987114,945647,
77265,2,server2,2,770.2,763599,200,0.41644,1,2,196497,973644,622031,
77265,2,server2,2,770.2,763599,200,1.37821,2,2,194544,987114,945647,
35721,2,server2,3,779.8,1162.44,200,1.37821,2,2,153,987114,945647,
106291,2,server2,3,779.8,850771,200,0.41644,1,2,225523,973644,622031,
103967,2,server2,4,1201.86,779.8,200,0.41644,1,2,223199,973644,622031,
103967,2,server2,4,1201.86,779.8,200,1.37821,2,2,221246,987114,945647,
31686,2,server2,5,1233.94,770.2,200,0.41644,1,2,150918,973644,622031,
88597,2,server2,6,773.4,763599,200,0.41644,1,2,207829,973644,622031,
88597,2,server2,6,773.4,763599,200,1.37821,2,2,205876,987114,945647,
63332,2,server2,8,865908,776.6,200,0.41644,1,2,182564,973644,622031,
63332,2,server2,8,865908,776.6,200,1.37821,2,2,180611,987114,945647,
60264,2,server2,9,1233.52,770.2,200,0.41644,1,2,179496,973644,622031,
60296,2,server2,9,1229.98,770.2,200,1.37821,2,2,177575,987114,945647,
95703,2,server2,11,779.8,850968,200,0.41644,1,2,214935,973644,622031,
92096,2,server2,12,1104.08,779.8,200,0.41644,1,2,211328,973644,622031,
92096,2,server2,12,1104.08,779.8,200,1.37821,2,2,209375,987114,945647,
76394,2,server2,16,860763,776.6,200,0.41644,1,2,195626,973644,622031,
76394,2,server2,16,860763,776.6,200,1.37821,2,2,193673,987114,945647,
92669,2,server2,19,776.6,847296,200,0.41644,1,2,211901,973644,622031,
99052,2,server2,20,983173,779.8,200,0.41644,1,2,218284,973644,622031,
99052,2,server2,20,983173,779.8,200,1.37821,2,2,216331,987114,945647,
52228,2,server2,23,779.8,1161.52,200,1.37821,2,2,169507,987114,945647,
79337,2,server2,23,779.8,850556,200,0.41644,1,2,198569,973644,622031,
85324,2,server2,24,895709,779.8,200,0.41644,1,2,204556,973644,622031,
85324,2,server2,24,895709,779.8,200,1.37821,2,2,202603,987114,945647,
54228,2,server2,27,779.8,1161.08,200,1.37821,2,2,171507,987114,945647,
82133,2,server2,27,776.6,847875,200,0.41644,1,2,201365,973644,622031,
95241,2,server2,28,1014.17,779.8,200,0.41644,1,2,214473,973644,622031,
95241,2,server2,28,1014.17,779.8,200,1.37821,2,2,212.52,987114,945647,
61551,2,server2,29,1233.96,770.2,200,0.41644,1,2,180783,973644,622031,
61.64,2,server2,29,1229.78,770.2,200,1.37821,2,2,178919,987114,945647,
82977,2,server2,0,1016.25,779.8,201,0.938019,2,2,200251,1312.08,823809,
26282,2,server2,1,1235.86,770.2,201,0.938019,2,2,143556,1312.08,823809,
103967,2,server2,4,1201.86,779.8,201,0.938019,2,2,221241,1312.08,823809,
76822,2,server2,8,1017.24,776.6,201,0.938019,2,2,194096,1312.08,823809,
26293,2,server2,9,1355.07,770.2,201,0.938019,2,2,143567,1312.08,823809,
26873,2,server2,9,1355.07,770.2,201,1.37166,2,2,152716,1570.13,665543,
92096,2,server2,12,1104.08,779.8,201,0.938019,2,2,209.37,1312.08,823809,
26318,2,server2,13,1416.41,770.2,201,0.938019,2,2,143592,1312.08,823809,
93395,2,server2,16,1017.03,776.6,201,0.938019,2,2,210669,1312.08,823809,
26356,2,server2,21,1514.15,770.2,201,0.938019,2,2,143.63,1312.08,823809,
26851,2,server2,21,1514.15,770.2,201,1.37166,2,2,152694,1570.13,665543,
100064,2,server2,24,1016.74,779.8,201,0.938019,2,2,217338,1312.08,823809,
97228,2,server2,28,1015.74,779.8,201,0.938019,2,2,214502,1312.08,823809,
30163,2,server2,29,1518.59,770.2,201,0.938019,2,2,147437,1312.08,823809,
30163,2,server2,29,1518.59,770.2,201,1.37166,2,2,156006,1570.13,665543,
26921,2,server2,3,779.8,1269.93,202,1.34622,2,1,97836,540433,1328.82,
26919,2,server2,11,779.8,1353.92,202,1.34622,2,1,97834,540433,1328.82,
26924,2,server2,15,779.8,1410.9,202,1.34622,2,1,97839,540433,1328.82,
26921,2,server2,19,779.8,1456.43,202,1.34622,2,1,97836,540433,1328.82,
30222,2,server2,27,779.8,1509.31,202,1.34622,2,1,101137,540433,1328.82,
69682,2,server2,0,913053,779.8,203,0.875645,2,2,210727,1181.33,913368,
27051,2,server2,1,1226.8,770.2,203,0.875645,2,2,168096,1181.33,913368,
103967,2,server2,4,1201.86,779.8,203,0.875645,2,2,245012,1181.33,913368,
27058,2,server2,5,1267.74,770.2,203,0.875645,2,2,168103,1181.33,913368,
72972,2,server2,8,915252,776.6,203,0.875645,2,2,214017,1181.33,913368,
92096,2,server2,12,1104.08,779.8,203,0.875645,2,2,233141,1181.33,913368,
27118,2,server2,13,1407.96,770.2,203,0.875645,2,2,168163,1181.33,913368,
90195,2,server2,16,915265,776.6,203,0.875645,2,2,231.24,1181.33,913368,
99052,2,server2,20,983173,779.8,203,0.875645,2,2,240097,1181.33,913368,
56767,2,server2,21,1444.45,770.2,203,0.875645,2,2,197812,1181.33,913368,
90377,2,server2,24,913878,779.8,203,0.875645,2,2,231422,1181.33,913368,
95241,2,server2,28,1014.17,779.8,203,0.875645,2,2,236286,1181.33,913368,
27122,2,server2,3,779.8,1267.52,204,0.78267,2,2,123.23,864569,1079.4,
30349,2,server2,15,779.8,1365.99,204,0.78267,2,2,126457,864569,1079.4,
33031,2,server2,19,779.8,1366.02,204,0.78267,2,2,129139,864569,1079.4,
57035,2,server2,1,892563,770.2,205,0.402666,2,1,119157,699787,999.5,
57413,2,server2,5,893115,770.2,205,0.402666,2,1,119535,699787,999.5,
31911,2,server2,11,779.8,1288.47,205,0.402666,2,1,94033,699787,999.5,
27149,2,server2,23,779.8,1502.82,206,1.4564,2,2,118272,565602,1659.28,
27262,2,server2,27,779.8,1519.87,206,1.4564,2,2,118385,565602,1659.28,
27139,2,server2,3,779.8,1266.31,207,0.555858,2,2,161277,538.88,1300.79,
27146,2,server2,11,779.8,1351.29,207,0.555858,2,2,161284,538.88,1300.79,
27145,2,server2,19,779.8,1453.47,207,0.555858,2,2,161283,538.88,1300.79,
30216,2,server2,23,779.8,1468.44,207,0.555858,2,2,164354,538.88,1300.79,
27154,2,server2,3,779.8,1266.31,208,2.11632,2,2,118299,1009.67,1439.96,
27146,2,server2,11,779.8,1351.29,208,2.11632,2,2,118291,1009.67,1439.96,
27.15,2,server2,15,779.8,1407.07,208,2.11632,2,2,118295,1009.67,1439.96,
27149,2,server2,23,779.8,1502.82,208,2.11632,2,2,118294,1009.67,1439.96,
27262,2,server2,27,779.8,1519.87,208,2.11632,2,2,118407,1009.67,1439.96,
66264,2,server2,0,903297,779.8,209,0.587819,2,2,172412,1109.24,912204,
27154,2,server2,1,1225.51,770.2,209,0.587819,2,2,133302,1109.24,912204,
103967,2,server2,4,1201.86,779.8,209,0.587819,2,2,210115,1109.24,912204,
63332,2,server2,8,865908,776.6,209,0.587819,2,2,169.48,1109.24,912204,
27.16,2,server2,9,1347.97,770.2,209,0.587819,2,2,133308,1109.24,912204,
92096,2,server2,12,1104.08,779.8,209,0.587819,2,2,198244,1109.24,912204,
76394,2,server2,16,860763,776.6,209,0.587819,2,2,182542,1109.24,912204,
99052,2,server2,20,983173,779.8,209,0.587819,2,2,205.2,1109.24,912204,
88446,2,server2,21,1372.62,770.2,209,0.587819,2,2,194594,1109.24,912204,
85324,2,server2,24,895709,779.8,209,0.587819,2,2,191472,1109.24,912204,
95241,2,server2,28,1014.17,779.8,209,0.587819,2,2,201389,1109.24,912204,
27154,2,server2,1,1225.51,770.2,210,0.790474,2,2,133303,1405.29,896.9,
103967,2,server2,4,1201.86,779.8,210,0.790474,2,2,210116,1405.29,896.9,
93138,2,server2,8,1130.72,779.8,210,0.790474,2,2,199287,1405.29,896.9,
27.16,2,server2,9,1347.97,770.2,210,0.790474,2,2,133309,1405.29,896.9,
27168,2,server2,13,1407.96,770.2,210,0.790474,2,2,133317,1405.29,896.9,
27181,2,server2,21,1514.15,770.2,210,0.790474,2,2,133.33,1405.29,896.9,
27181,2,server2,3,779.8,1266.31,211,0.402472,2,1,104359,935346,1265.84,
27183,2,server2,11,779.8,1351.29,211,0.402472,2,1,104361,935346,1265.84,
27179,2,server2,15,779.8,1407.07,211,0.402472,2,1,104357,935346,1265.84,
27181,2,server2,19,779.8,1453.47,211,0.402472,2,1,104359,935346,1265.84,
27262,2,server2,27,779.8,1519.87,211,0.402472,2,1,104.44,935346,1265.84,
27228,2,server2,15,779.8,1405.79,212,0.446473,2,1,104451,610366,1650.17,
27249,2,server2,19,779.8,1453.47,212,0.446473,2,1,104472,610366,1650.17,
27262,2,server2,27,779.8,1519.87,212,0.446473,2,1,104485,610366,1650.17,
27254,2,server2,19,779.8,1453.47,213,0.580783,2,2,161506,618605,1698.44,
27301,2,server2,23,779.8,1501.99,213,0.580783,2,2,161553,618605,1698.44,
27262,2,server2,27,779.8,1519.87,213,0.580783,2,2,161514,618605,1698.44,
27263,2,server2,3,779.8,1265.1,214,0.54303,2,1,94525,723203,1233.55,
27265,2,server2,11,779.8,1349.98,214,0.54303,2,1,94527,723203,1233.55,
27263,2,server2,15,779.8,1405.79,214,0.54303,2,1,94525,723203,1233.55,
27284,2,server2,19,779.8,1451.98,214,0.54303,2,1,94546,723203,1233.55,
27301,2,server2,23,779.8,1501.99,214,0.54303,2,1,94563,723203,1233.55,
93099,2,server2,0,1027.42,779.8,215,0.728209,2,2,199754,1245.09,986093,
94552,2,server2,0,1051.12,779.8,215,0.491739,2,2,201203,1274.05,579059,
103967,2,server2,4,1201.86,779.8,215,0.491739,2,2,210618,1274.05,579059,
103967,2,server2,4,1201.86,779.8,215,0.728209,2,2,210622,1245.09,986093,
27662,2,server2,5,1260.97,770.2,215,0.491739,2,2,134313,1274.05,579059,
27662,2,server2,5,1260.97,770.2,215,0.728209,2,2,134317,1245.09,986093,
76902,2,server2,8,1028.76,779.8,215,0.728209,2,2,183557,1245.09,986093,
80.25,2,server2,8,1051.78,779.8,215,0.491739,2,2,186901,1274.05,579059,
27662,2,server2,9,1346.79,770.2,215,0.491739,2,2,134313,1274.05,579059,
27662,2,server2,9,1346.79,770.2,215,0.728209,2,2,134317,1245.09,986093,
92096,2,server2,12,1104.08,779.8,215,0.491739,2,2,198747,1274.05,579059,
92096,2,server2,12,1104.08,779.8,215,0.728209,2,2,198751,1245.09,986093,
27818,2,server2,13,1407.96,770.2,215,0.491739,2,2,134469,1274.05,579059,
27818,2,server2,13,1407.96,770.2,215,0.728209,2,2,134473,1245.09,986093,
100635,2,server2,16,1030.49,776.6,215,0.728209,2,2,207.29,1245.09,986093,
100637,2,server2,16,1048.45,776.6,215,0.491739,2,2,207288,1274.05,579059,
52488,2,server2,21,1453.3,770.2,215,0.728209,2,2,159143,1245.09,986093,
105.28,2,server2,24,1027.33,779.8,215,0.728209,2,2,211935,1245.09,986093,
105372,2,server2,24,1051.52,779.8,215,0.491739,2,2,212023,1274.05,579059,
103587,2,server2,28,1028.22,779.8,215,0.728209,2,2,210242,1245.09,986093,
66264,2,server2,0,903297,779.8,216,1.27345,2,2,161382,1068.59,706.8,
28.14,2,server2,1,1212.52,770.2,216,1.27345,2,2,123258,1068.59,706.8,
28129,2,server2,5,1254.22,770.2,216,1.27345,2,2,123247,1068.59,706.8,
63332,2,server2,8,865908,776.6,216,1.27345,2,2,158.45,1068.59,706.8,
92096,2,server2,12,1104.08,779.8,216,1.27345,2,2,187214,1068.59,706.8,
30522,2,server2,13,1361.52,770.2,216,1.27345,2,2,125.64,1068.59,706.8,
76394,2,server2,16,860763,776.6,216,1.27345,2,2,171512,1068.59,706.8,
85324,2,server2,24,895709,779.8,216,1.27345,2,2,180442,1068.59,706.8,
103076,2,server2,6,773.4,791281,217,0.638372,1,2,231.2,547031,987447,
51.21,2,server2,23,779.8,1175.48,217,0.638372,1,2,179334,547031,987447,
53326,2,server2,27,779.8,1176.45,217,0.638372,1,2,181.45,547031,987447,
28138,2,server2,11,779.8,1339.51,218,2.18751,2,2,156273,630.57,1241.19,
28137,2,server2,15,779.8,1394.23,218,2.18751,2,2,156272,630.57,1241.19,
28174,2,server2,19,779.8,1440.13,218,2.18751,2,2,156309,630.57,1241.19,
28144,2,server2,23,779.8,1493.65,218,2.18751,2,2,156279,630.57,1241.19,
31324,2,server2,27,779.8,1500.81,218,2.18751,2,2,159459,630.57,1241.19,
28138,2,server2,11,779.8,1339.51,219,0.616148,2,0,87275,1012.39,1466.01,
28174,2,server2,19,779.8,1440.13,219,0.616148,2,0,87311,1012.39,1466.01,
28144,2,server2,23,779.8,1493.65,219,0.616148,2,0,87281,1012.39,1466.01,
28325,2,server2,27,779.8,1518.1,219,0.616148,2,0,87462,1012.39,1466.01,
28138,2,server2,11,779.8,1339.51,220,0.696837,2,0,87275,538493,1491.9,
28174,2,server2,19,779.8,1440.13,220,0.696837,2,0,87311,538493,1491.9,
28144,2,server2,23,779.8,1493.65,220,0.696837,2,0,87281,538493,1491.9,
28325,2,server2,27,779.8,1518.1,220,0.696837,2,0,87462,538493,1491.9,
28174,2,server2,19,779.8,1440.13,221,0.752722,2,1,102318,708761,1698.82,
28325,2,server2,27,779.8,1518.1,221,0.752722,2,1,102469,708761,1698.82,
28221,2,server2,3,779.8,1253.02,222,0.479759,2,2,130438,596811,1219.74,
28223,2,server2,15,779.8,1394.23,222,0.479759,2,2,130.44,596811,1219.74,
28226,2,server2,19,779.8,1438.65,222,0.479759,2,2,130443,596811,1219.74,
31067,2,server2,23,779.8,1457.29,222,0.479759,2,2,133284,596811,1219.74,
28221,2,server2,3,779.8,1253.02,223,1.40683,2,2,130438,889232,1270.25,
28223,2,server2,15,779.8,1394.23,223,1.40683,2,2,130.44,889232,1270.25,
28226,2,server2,19,779.8,1438.65,223,1.40683,2,2,130443,889232,1270.25,
28222,2,server2,23,779.8,1493.65,223,1.40683,2,2,130439,889232,1270.25,
28325,2,server2,27,779.8,1518.1,223,1.40683,2,2,130542,889232,1270.25,
28232,2,server2,23,779.8,1492.63,224,2.12217,2,1,117461,981848,1710.28,
28325,2,server2,27,779.8,1518.1,224,2.12217,2,1,117554,981848,1710.28,
28264,2,server2,9,1330.26,770.2,225,0.959228,2,1,90528,1393.4,1047.98,
28.27,2,server2,13,1407.96,770.2,225,0.959228,2,1,90534,1393.4,1047.98,
69624,2,server2,0,911655,779.8,226,0.74374,2,2,171921,1089.65,1020.49,
28306,2,server2,1,1211.23,770.2,226,0.74374,2,2,130603,1089.65,1020.49,
28299,2,server2,5,1252.87,770.2,226,0.74374,2,2,130596,1089.65,1020.49,
72972,2,server2,8,915252,776.6,226,0.74374,2,2,175269,1089.65,1020.49,
92096,2,server2,12,1104.08,779.8,226,0.74374,2,2,194393,1089.65,1020.49,
90195,2,server2,16,915265,776.6,226,0.74374,2,2,192492,1089.65,1020.49,
99052,2,server2,20,983173,779.8,226,0.74374,2,2,201349,1089.65,1020.49,
88981,2,server2,24,910852,779.8,226,0.74374,2,2,191278,1089.65,1020.49,
95241,2,server2,28,1014.17,779.8,226,0.74374,2,2,197538,1089.65,1020.49,
57786,2,server2,29,1253.76,770.2,226,0.74374,2,2,160083,1089.65,1020.49,
28306,2,server2,1,1211.23,770.2,227,0.880556,2,2,130603,1432.86,934884,
28299,2,server2,5,1252.87,770.2,227,0.880556,2,2,130596,1432.86,934884,
28.3,2,server2,13,1407.96,770.2,227,0.880556,2,2,130597,1432.86,934884,
28381,2,server2,21,1513.17,770.2,227,0.880556,2,2,130678,1432.86,934884,
28331,2,server2,11,779.8,1335.58,228,0.631277,2,1,118656,1056.5,1429.9,
28366,2,server2,15,779.8,1392.95,228,0.631277,2,1,118691,1056.5,1429.9,
28347,2,server2,19,779.8,1437.17,228,0.631277,2,1,118672,1056.5,1429.9,
28333,2,server2,23,779.8,1491.6,228,0.631277,2,1,118658,1056.5,1429.9,
28379,2,server2,5,1252.87,770.2,229,1.00374,2,1,97752,1360.56,938.19,
28401,2,server2,9,1327.91,770.2,229,1.00374,2,1,97774,1360.56,938.19,
28373,2,server2,13,1399.52,770.2,229,1.00374,2,1,97746,1360.56,938.19,
